domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
jkrotichadvocates.co.ke,JK Rotich & Company Advocates – JK Rotich & Company Advocates,,KEN,70,10093,2026-09-13T12:25:24.057166855Z,"['Alternate Protocol', 'CDN JS', 'Cisco/Arrowpoint Content Service Switch', 'Click to Chat for WhatsApp', 'Cloudflare', 'Cloudflare CDN', 'Consultio Theme', 'Contact Form Plugin', 'DAV', 'Elementor', 'EmbedPress', 'Font Awesome', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Feed for WordPress', 'Line2', 'NFOrce Internet', 'Newsletter for Wordpress', 'Nginx', 'PHP', 'Perl', 'QUIC', 'Slider Revolution', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'Vercel', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery', 'shadcn ui']"
simgrup.ro,Simgrup,,ROU,62,708,2026-09-13T12:25:24.055768819Z,"['Content Delivery Network', 'IcoMoon', 'Next.js', 'Pleroma', 'UTF-8', 'Vercel']"
astrsa.com,Resume Maker | Free Resume Builder Online | Astr,Astr,SAU,77,211740,2026-09-13T12:25:24.046191396Z,"['AWS WAF Challenge', 'Adult Content', 'Alternate Protocol', 'Amazon WAF Blocked', 'ByteDance', 'Content Delivery Network', 'DAV', 'Express', 'Fireblade', 'Google Analytics', 'Google Tag Manager', 'ID Services', 'Microdata for Google Shopping', 'NFOrce Internet', 'Next.js', 'Python', 'QUIC', 'Salesforce Hosted', 'Share Link', 'Sitelinks Search Box', 'Tailwind CSS', 'Thank You', 'The Fresh', 'TikTok Conversion Tracking Pixel', 'UTF-8', 'University or College', 'Vercel', 'shadcn ui']"
tordar.no,Tordar Tømmervik | Full-stack Developer,,NOR,87,15240,2026-09-13T12:25:24.030463324Z,"['Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Fireblade', 'GitHub Hosting', 'Google Analytics', 'Google Tag Manager', 'Microdata for Google Shopping', 'Next.js', 'Pleroma', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
simplesim.racing,Simple Sim Racing,Simple Sim Racing,THA,65,54044,2026-09-13T12:25:24.029222825Z,"['ADTECH', 'Alternate Protocol', 'Apture Linking Platform', 'Aruba', 'Baidu Cloud', 'Cloudflare', 'Cloudflare CDN', 'DAV', 'Express', 'Google Analytics', 'Google Tag Manager', 'IcoMoon', 'K2F', 'KVH', 'Microdata for Google Shopping', 'PayPal', 'Perl', 'QUIC', 'Shopify', 'Shopify Collabs', 'Shopify Payments', 'Tailwind CSS', 'UTF-8', 'Vercel', 'Yandex Hosting', 'eLand', 'hCaptcha', 'reCAPTCHA']"
tleanne.dev,Tracey Buentello | Frontend Developer,,,57,,2026-09-13T12:25:24.022489608Z,"['Content Delivery Network', 'GitHub Hosting', 'Next.js', 'Pleroma', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel']"
kpdancecenter.com,KP Dance | Long Island's Complete Dance Studio,,USA,72,16428,2026-09-13T12:12:41.370706343Z,"['AWS WAF Challenge', 'App Store', 'Apture Linking Platform', 'Content Delivery Network', 'Express', 'Google Analytics', 'Google My Business', 'Google Play', 'Google Tag Manager', 'Instagram Follow Button', 'Next.js', 'Oddle', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
auriassist.com,Auri — The Operating Workspace for Executive Assistants,Auri,,67,240,2026-09-13T12:12:41.36941049Z,"['Alternate Protocol', 'Apture Linking Platform', 'Content Delivery Network', 'Next.js', 'UTF-8', 'Vercel']"
tmartfood.com,T-Mart Food Services | Premium Halal Food Distributor,,,52,10000,2026-09-13T12:12:41.350716307Z,"['Content Delivery Network', 'Next.js', 'QUIC', 'Tailwind CSS', 'The Fresh', 'UTF-8', 'Vercel']"
hackerslash.dev,Md Afridi Sk | Backend Engineer | AI-Native Systems | IIT Kharagpur,,IND,92,5379,2026-09-13T12:03:18.61615474Z,"['Alternate Protocol', 'Astro', 'Carrd', 'Content Delivery Network', 'Express', 'GitHub Hosting', 'GoatCounter', 'Microdata for Google Shopping', 'Nginx', 'Python', 'UTF-8', 'University or College', 'Vector Internet Services', 'Vercel']"
linabao.com,Lina Bao,,GBR,62,240,2026-09-13T12:03:18.612288224Z,"['Content Delivery Network', 'Next.js', 'Pleroma', 'Python', 'UTF-8', 'University or College', 'Vercel', 'shadcn ui']"
getdone.agency,"DONE — Forward Deployed AI That Executes, Not Advises",,GBR,82,72680,2026-09-13T12:03:18.609882331Z,"['Alternate Protocol', 'Content Delivery Network', 'Flow', 'Google', 'Google Cloud DNS', 'Google Font API', 'Next.js', 'Pleroma', 'UTF-8', 'Vercel', 'Vignette OpenText']"
communaubot.com,Tired of missing Flex cars? | Communaubot,,,67,363,2026-09-13T12:03:18.59050512Z,"['Alternate Protocol', 'Coming Soon Page', 'Content Delivery Network', 'Next.js', 'Pico CSS', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Unsplash', 'Vercel', 'YouTube', 'shadcn ui']"
studioless.com.br,Less Design - Home,,,40,,2026-09-13T12:03:18.582520642Z,"['Content Delivery Network', 'Instagram Follow Button', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'Vercel']"
doable-ai.com,"Aimdoc | Your Software, Actually Delivered as a Service",Aimdoc,,87,150612,2026-09-13T12:03:18.575885045Z,"['Alternate Protocol', 'Apture Linking Platform', 'Calendly', 'Content Delivery Network', 'Framer Sites', 'GitHub Hosting', 'Google Analytics', 'Google Conversion Tracking', 'Google Tag Manager', 'Microdata for Google Shopping', 'Next.js', 'Ntent', 'Pleroma', 'QUIC', 'Radix UI', 'Salesforce Hosted', 'Sitelinks Search Box', 'Tailwind CSS', 'UTF-8', 'Vercel', 'YouTube', 'shadcn ui']"
mingtang.dev,Ming's résumé,,CAN,72,1928,2026-09-13T12:03:18.573388555Z,"['Express', 'GitHub Hosting', 'InitiativeS', 'Mastodon', 'PHP', 'Sanity', 'Shifter', 'Tailwind CSS', 'UTF-8', 'University or College', 'Vercel']"
casadefamilia.in,Casa De Familia - Indo-Portuguese Villa for Rent in South Goa,,IND,67,240,2026-09-13T12:03:18.573266491Z,"['Book Direct', 'Content Delivery Network', 'Google My Business', 'Instagram Follow Button', 'Next.js', 'Pleroma', 'QUIC', 'UTF-8', 'Vercel']"
atulparida.com,Atul Parida | Portfolio,,,57,,2026-09-13T12:03:18.55479205Z,"['Content Delivery Network', 'GitHub Hosting', 'Medium', 'Next.js', 'Pleroma', 'UTF-8', 'Vercel', 'shadcn ui']"
cleannutra.co.uk,Clean Nutra UK | Premium Health Supplements,,,62,240,2026-09-13T11:49:23.043676876Z,"['Content Delivery Network', 'DAV', 'Next.js', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
thegaragedav.com,The Garage Daventry | Expert Car Mechanics,,,57,84,2026-09-13T11:49:23.03765527Z,"['Content Delivery Network', 'DAV', 'Next.js', 'UTF-8', 'Unsplash', 'Vercel']"
velvetwatertx.com,Water Softeners San Antonio & Austin | Velvet Water | Velvet Water,Velvet Water,USA,77,240,2026-09-13T11:49:23.03675926Z,"['Content Delivery Network', 'DAV', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'Perl', 'QUIC', 'Sitelinks Search Box', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
koreavibetest.com,Korea Vibe Test - Fun K-Culture Personality Quiz,,PRK,57,,2026-09-13T11:42:40.28517279Z,"['Content Delivery Network', 'Google Adsense', 'Google Funding Choices', 'Google Matched Content', 'Google Reseller', 'Next.js', 'UTF-8', 'Vercel', 'shadcn ui']"
gridfree.ai,GridFree AI - Future of Data Center Power,,,47,7500,2026-09-13T11:42:40.282717571Z,"['Content Delivery Network', 'Fireblade', 'Next.js', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
inceptionfunnel.com,Inception Funnel Workshop,,,67,4180,2026-09-13T11:42:40.258974435Z,"['Alternate Protocol', 'Aruba', 'Authorize.net', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'DAV', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Google My Business', 'Nuxt.js', 'Perl', 'QUIC', 'Thank You', 'UTF-8', 'Vercel', 'YouTube', 'eLand']"
hakoon.art,Hakoon,,,45,200,2026-09-13T11:42:40.25467643Z,"['AWS WAF Challenge', 'Content Delivery Network', 'Express', 'UTF-8', 'Vercel']"
granqvist.dev,Isak Granqvist - Full Stack Software Developer,,,57,200,2026-09-13T11:42:40.253123871Z,"['AWS WAF Challenge', 'Content Delivery Network', 'GitHub Hosting', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'Next.js', 'Tailwind CSS', 'UTF-8', 'Vercel']"
burakeker.nl,Burak Eker - Full Stack .NET Developer,,,62,240,2026-09-13T11:42:40.250370943Z,"['Content Delivery Network', 'GitHub Hosting', 'Google My Business', 'Next.js', 'Pleroma', 'Radix UI', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
theopencompany.co,"The Open Company - Empowering Developers, Transforming Communities",,PHL,77,240,2026-09-13T11:42:40.248203697Z,"['Content Delivery Network', 'Corporate Governance and Regulatory Compliance', 'GitHub Hosting', 'Next.js', 'Pleroma', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'Vercel', 'shadcn ui']"
theupwardgarden.com,The Upward Garden,The Upward Garden,USA,77,240,2026-09-13T11:42:40.245546634Z,"['Amazon Widgets', 'Content Delivery Network', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'QUIC', 'Tailwind CSS', 'Telegram', 'UTF-8', 'Vercel']"
nicebot.chat,NiceBot.chat – AI Chatbots for Customer Support,,USA,82,432,2026-09-13T11:42:40.245769098Z,"['Calendly', 'Content Delivery Network', 'Google Analytics', 'Google Tag Manager', 'InitiativeS', 'Next.js', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel', 'YouTube', 'shadcn ui']"
itinerarydreams.com,ItineraryDreams - AI-Powered Travel Destination Discovery,,,67,6856,2026-09-13T11:31:39.863499483Z,"['Amazon WAF Blocked', 'Content Delivery Network', 'Envoy', 'Google', 'Google Cloud DNS', 'Google Font API', 'Line2', 'NFOrce Internet', 'Next.js', 'OpenAI', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Unsplash', 'Vercel']"
louisdecleyn.co.uk,Louis DeCleyn - Designer,,CAN,77,2680,2026-09-13T11:31:39.861934445Z,"['Astro', 'Content Delivery Network', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Tailwind CSS', 'UTF-8', 'Vercel']"
alultech.com,Alul - Cloud Tech Consulting,,GBR,72,30279,2026-09-13T11:31:39.856965699Z,"['AWS WAF Challenge', 'Bulma', 'Content Delivery Network', 'DAV', 'Fireblade', 'Lineicons', 'Thank You', 'Twitter Ads', 'UTF-8', 'Vercel', 'jsDelivr']"
optiflowprime.com,"deal.ai | All-in-one AI platform for marketing, content, & business growth",,USA,72,240,2026-09-13T11:31:39.855787815Z,"['Amazon CloudFront', 'Apture Linking Platform', 'CloudFront', 'Content Delivery Network', 'Next.js', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
bridgecom.co.za,Bridge — Commerce Built for Retailers,,,57,,2026-09-13T11:28:26.150140486Z,"['Better Lead Generation Services', 'Content Delivery Network', 'Financial Services Guide', 'Next.js', 'Tailwind CSS', 'UTF-8', 'Vercel']"
michconn.com,"MichConn Property Services: Expert Roofing Specialists - Quality, Reliability & Local Expertise for Your Home",,USA,72,19723,2026-09-13T11:22:15.569398512Z,"['Cloudflare', 'Cloudflare Web Analytics', 'Coming Soon Page', 'DAV', 'Digital Ocean Spaces', 'Fireblade', 'Getty Images', 'Getty Images Embed', 'Instagram Follow Button', 'Next.js', 'Pleroma', 'QUIC', 'Twitter Ads', 'UTF-8', 'Underscores', 'Unsplash', 'Vercel', 'shadcn ui']"
angelicatanagras.com,Angelica Tanagras | Frontend Engineer,,,52,156,2026-09-13T11:22:15.534151319Z,"['Content Delivery Network', 'GitHub Hosting', 'IcoMoon', 'Next.js', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel']"
deeptraders.shop,Deep Traders - Premium Curtains & Sofa Fabrics,,,47,,2026-09-13T11:22:15.518498961Z,"['Content Delivery Network', 'Next.js', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
saketh.me,Saketh Muvva,,,27,,2026-09-13T11:22:15.516205177Z,"['Content Delivery Network', 'Next.js', 'UTF-8', 'Vercel']"
hoasimtravel.com,Home - Hoa Sim Travel,Hoa Sim Travel,THA,87,25235,2026-09-13T11:11:21.33676909Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Cisco/Arrowpoint Content Service Switch', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'DAV', 'Elementor', 'ElementsKit Elementor', 'EmbedPress', 'Essential Addons for Elementor', 'FiboSearch', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'Hello Elementor', 'Line2', 'LiteSpeed', 'Material-UI', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Perl', 'QUIC', 'Shipping Rates Calculator', 'Side Cart Woocommerce', 'Site Kit', 'Theme In WP', 'UTF-8', 'Vercel', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery', 'jsDelivr']"
kk-institute.in,KK Institute,,IND,72,240,2026-09-13T11:11:21.335834753Z,"['Content Delivery Network', 'Google My Business', 'Instagram Follow Button', 'Next.js', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel', 'YouTube', 'shadcn ui']"
hyperdot.com.au,AEO & GEO Agency Sydney | Get Recommended by AI | Hyperdot,Hyperdot,USA,92,15960,2026-09-13T11:11:21.322215688Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Astro', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'DoubleClick Bid Manager', 'Facebook Reseller', 'Google Analytics', 'Google Customer Reviews', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Microsoft Clarity', 'QUIC', 'Sitelinks Search Box', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
akhin.io,Akhin: Your SaaS MVP. Built Fast. Built Right.,,,67,968,2026-09-13T11:11:21.306172251Z,"['Content Delivery Network', 'Heroku', 'Next.js', 'Pico CSS', 'Plausible Analytics', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
candiexpo.co.nz,C&I NZ Expo,,AUS,60,200,2026-09-13T11:11:21.305826211Z,"['AWS WAF Challenge', 'Content Delivery Network', 'Headless UI', 'Next.js', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
bhanureddy.dev,Bhanu Reddy – Backend Engineer & DevOps,,,57,,2026-09-13T11:11:21.303668118Z,"['Content Delivery Network', 'GitHub Hosting', 'Microdata for Google Shopping', 'Next.js', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel']"
myurgentair.com,"HVAC Repair & Heating and Air Conditioning Services in Tulsa, OK | Urgent Air",,USA,77,41719,2026-09-13T11:11:21.301945322Z,"['Atarim', 'Content Delivery Network', 'DAV', 'Fireblade', 'Font Awesome', 'Google', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Google Maps', 'Google My Business', 'Headless UI', 'Housecall Pro', 'Next.js', 'Pleroma', 'QUIC', 'Snowplow', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
the-angel.com,The Angel at Rose Hall Bed and Breakfast: Eureka Springs Arkansas,,ZAF,82,38092,2026-09-13T11:11:21.296976194Z,"['AWS WAF Challenge', 'Apture Linking Platform', 'Content Delivery Network', 'Fireblade', 'GetResponse', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Related Website Sites', 'Google Tag Manager', 'Microdata for Google Shopping', 'Thank You', 'Think Reservations', 'UTF-8', 'Vercel', 'shadcn ui']"
altacustombuilders.com,"remodeling and construction companies in , | Alta Custom Builders | Home",,,77,5244,2026-09-13T11:11:21.29474351Z,"['AJAX Libraries API', 'Amazon S3 CDN', 'Better Lead Generation Services', 'Content Delivery Network', 'DAV', 'ElementUI', 'Fastly', 'GZIP Module', 'GitHub Hosting', 'Google Cloud DNS', 'Google Maps', 'Heroku', 'QUIC', 'Segment', 'Segment Consent Manager', 'Site.pro', 'Storyblocks', 'Tailwind CSS', 'UTF-8', 'Unsplash', 'Vercel', 'shadcn ui']"
phelosoliman.com,Phelo Soliman,,,52,,2026-09-13T11:11:21.287693544Z,"['Content Delivery Network', 'GitHub Hosting', 'Google Analytics', 'Google Tag Manager', 'Next.js', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
hancockplasteringpainting.co.uk,"Plastering & Painting, Middlesex & Home Counties | Hancock",,GBR,82,336,2026-09-13T11:10:26.150930403Z,"['Amazon WAF Blocked', 'Apture Linking Platform', 'Content Delivery Network', 'FormSubmit', 'Google Analytics', 'Google Tag Manager', 'Microdata for Google Shopping', 'Perl', 'QUIC', 'Thank You', 'UTF-8', 'Vercel']"
prakashcaptures.com,Prakash Captures | Photography,,,62,279,2026-09-13T11:01:26.152692951Z,"['Apture Linking Platform', 'Coming Soon Page', 'Content Delivery Network', 'Instagram Follow Button', 'Next.js', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'Vercel', 'shadcn ui']"
fernandocalil.com,Portfolio of Fernando Calil - Software Developer,,BRA,72,115810,2026-09-13T10:58:09.096457467Z,"['AWS WAF Challenge', 'Content Delivery Network', 'DAV', 'GitHub Hosting', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'IPFS', 'K2F', 'KVH', 'Next.js', 'No-Q', 'Pleroma', 'Python', 'QUIC', 'SMC', 'Subversion', 'Tailwind CSS', 'UTF-8', 'Vector Internet Services', 'Vercel', 'shadcn ui']"
honeysucklecottage.co.uk,Honeysuckle Cottage | Idyllic Lake District Cottage Retreat in the Heart of Grizedale Forest,,GBR,72,240,2026-09-13T10:58:09.092213651Z,"['Content Delivery Network', 'Google My Business', 'Next.js', 'UTF-8', 'Vercel', 'shadcn ui']"
chethin.dev,Chethin Weerakkody — Founder & Software Engineer,,,67,6740,2026-09-13T10:58:09.090307168Z,"['Content Delivery Network', 'GitHub Hosting', 'Harbor', 'NFOrce Internet', 'Next.js', 'Python', 'UTF-8', 'University or College', 'Vector Internet Services', 'Vercel', 'shadcn ui']"
avrahammetal.com,METAL Real Estate | Las Vegas Premier Real Estate Agency,,USA,72,240,2026-09-13T10:58:09.086527222Z,"['Content Delivery Network', 'Instagram Follow Button', 'Neighborhoods', 'Next.js', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
notdvb.com,notdvb,,,42,1900,2026-09-13T10:58:09.081658213Z,"['Content Delivery Network', 'Instagram Follow Button', 'Next.js', 'RM Education', 'UTF-8', 'Vercel']"
berrioo.com,"AI Generation Studio | Image, Video, Audio and Editing",Berrioo,,72,379,2026-09-13T10:58:09.081282307Z,"['AI Log', 'Alternate Protocol', 'Better Lead Generation Services', 'Coming Soon Page', 'Content Delivery Network', 'Next.js', 'Product Hunt', 'QUIC', 'Radix UI', 'Tailwind CSS', 'UPS', 'UTF-8', 'Vercel', 'shadcn ui']"
theishwararchives.com,The Ishwar Archives Legacy | Institutional Mandate & Vision | The Ishwar Archives,,MYS,87,2710,2026-09-13T10:58:09.080834902Z,"['Alternate Protocol', 'Express', 'Google', 'Google Cloud DNS', 'Google Font API', 'Microdata for Google Shopping', 'Perl', 'Pexels', 'QUIC', 'Thank You', 'Vercel', 'Zyro']"
ecellnitb.co,E-Cell NIT-B,,IND,52,,2026-09-13T10:58:09.073908013Z,"['Content Delivery Network', 'Google My Business', 'Instagram Follow Button', 'Next.js', 'Pleroma', 'UTF-8', 'University or College', 'Vercel', 'shadcn ui']"
