domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
lskdezigns.com,HOME - Lauren S. Klepacki | LSKDEZIGNS,LSKDEZIGNS,,57,357,2026-09-13T17:25:09.326909366Z,"['Alternate Protocol', 'Apache', 'Contact Form Plugin', 'Elementor', 'EmbedPress', 'FastClick', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'IcoMoon', 'Instagram Follow Button', 'Microdata for Google Shopping', 'PHP', 'Sitelinks Search Box', 'Slider Revolution', 'Theme In WP', 'UTF-8', 'WPForms', 'WordPress', 'WordPress Multisite', 'jQuery']"
production-sources.com,Production Sources Pakistan – Your Source for Production in Pakistan,,PAK,70,18052,2026-09-13T17:14:25.530779702Z,"['Alternate Protocol', 'Apture Linking Platform', 'EWWW Image Optimizer', 'Elementor', 'ElementsKit Elementor', 'EmbedPress', 'Fireblade', 'Formidable Pro Form', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Header, Footer and Blocks for Elementor', 'LiteSpeed', 'NFOrce Internet', 'Newsletter for Wordpress', 'Ntent', 'OceanWP', 'PHP', 'Perl', 'QUIC', 'Sign In With Google', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'WP Mobile Menu', 'WPForms', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'jQuery']"
appliancer.ca,Appliance Repair Expert - 30 + Year Experience - Appliancer,Appliancer,CAN,82,18819,2026-09-13T17:14:25.529326292Z,"['AWS WAF Challenge', 'Alternate Protocol', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Easy Accordio', 'EmbedPress', 'Font Awesome', 'GZIP Module', 'Google', 'Google Adsense', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Funding Choices', 'Google Matched Content', 'Google My Business', 'Google Related Website Sites', 'Google Reseller', 'Google Tag Manager', 'LiteSpeed', 'Microdata for Google Shopping', 'PHP', 'QUIC', 'Site Kit', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'WPForms', 'WordPress', 'WordPress Multisite', 'jQuery']"
zhigaozim.com,Zhigao Machinery,,ZWE,60,3220,2026-09-13T17:06:33.88774519Z,"['Alternate Protocol', 'Apache', 'Elementor', 'EmbedPress', 'GZIP Module', 'Instagram Follow Button', 'OceanWP', 'PHP', 'Tailwind CSS', 'Theme In WP', 'UTF-8', 'WP Mobile Menu', 'WPForms', 'Wangsu', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'jQuery']"
goldenvalleyconstruction.com,Sacramento General Contractor | Golden Valley Construction,Golden Valley Construction,USA,77,34666,2026-09-13T17:06:33.861607201Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Apache', 'Cloudflare', 'Cloudflare CDN', 'Contact Form Plugin', 'DAV', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Header, Footer and Blocks for Elementor', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'Sitelinks Search Box', 'Theme In WP', 'UTF-8', 'WPForms', 'Wangsu', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'Yelp Badge', 'jQuery']"
candidclicks.net,CandidClicks,,IND,60,102,2026-09-13T17:06:33.86020596Z,"['Alternate Protocol', 'Astra Theme', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Essential Addons for Elementor', 'Fancybox for WordPress', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'LiteSpeed', 'Microdata for Google Shopping', 'PHP', 'Theme In WP', 'UTF-8', 'WPForms', 'WhatsApp Sharing', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'jQuery']"
laminker.ro,Főoldal - Laminker - Egyedi bútorgyártás Székelykeresztúr városában,Laminker,,67,860,2026-09-13T17:06:33.848181475Z,"['Alternate Protocol', 'Apache', 'Astra Theme', 'Elementor', 'EmbedPress', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Microdata for Google Shopping', 'PHP', 'Theme In WP', 'UTF-8', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'jQuery']"
mexico70.co.uk,Down Mexico Way – the story of the people who experienced the World Cup in Mexico in 1970,,PHL,77,2685,2026-09-13T17:06:33.845729341Z,"['Alternate Protocol', 'Content Delivery Network', 'DAV', 'Elementor', 'EmbedPress', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Line2', 'LiteSpeed', 'PHP', 'PWA', 'QUIC', 'QUIC.cloud', 'Responsive', 'Twitter Ads', 'UTF-8', 'WPForms', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'reCAPTCHA']"
globelinkshipping.ca,Globelink Shipping Canada Inc.,,IND,65,48260,2026-09-13T17:06:33.839801761Z,"['Alternate Protocol', 'Astra Theme', 'Better Lead Generation Services', 'CCSI', 'Cloudflare', 'Elementor', 'EmbedPress', 'Google', 'Google Adsense', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google Funding Choices', 'Google Matched Content', 'Google Reseller', 'K2F', 'Microdata for Google Shopping', 'PHP', 'QUIC', 'Schema Plugin', 'Subversion', 'Theme In WP', 'UTF-8', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'jQuery']"
alexakweber.com,Home - Alexa Weber Portfolio,,,60,1486,2026-09-13T17:06:33.826579401Z,"['AWS WAF Challenge', 'Adobe Dreamweaver', 'Alternate Protocol', 'Astra Theme', 'Automattic', 'Cloudflare', 'Cloudflare CDN', 'Eber', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Jetpack', 'Microdata for Google Shopping', 'NFOrce Internet', 'Nginx', 'PHP', 'Theme In WP', 'UTF-8', 'University or College', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'WordPress Stats', 'jQuery']"
sonestamedical.se,Home - Sonesta Medical,Sonesta Medical,USA,70,5165,2026-09-13T16:55:32.219449411Z,"['Adult Content', 'Alternate Protocol', 'Apache', 'Cookie Accept', 'Cookie Notice', 'DuracellTomi Google Tag Manager for WordPress', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Hotjar', 'JetElements', 'Microdata for Google Shopping', 'MonsterInsights', 'NFOrce Internet', 'Newsletter for Wordpress', 'OceanWP', 'PHP', 'Table Addons for Elementor', 'Theme In WP', 'UTF-8', 'Ubuntu', 'WP Mobile Menu', 'WPForms', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery', 'reCAPTCHA']"
shubhinterior.in,Home - Interior | PMC | Turnkey Project | Real Estate,Interior | PMC | Turnkey Project | Real Estate,IND,82,4007,2026-09-13T16:55:32.216356192Z,"['Alternate Protocol', 'Cloudflare', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'Instagram Follow Button', 'LiteSpeed', 'Microdata for Google Shopping', 'MonsterInsights', 'PHP', 'Sitelinks Search Box', 'Theme In WP', 'UTF-8', 'WPForms', 'WordPress', 'WordPress Multisite', 'jQuery']"
kristiegriffin.com,Home - kristiegriffin.com,kristiegriffin.com,,77,19866,2026-09-13T16:55:32.215327683Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Astra Theme', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Header, Footer and Blocks for Elementor', 'LiteSpeed', 'Metform Elemento', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'QUIC', 'Theme In WP', 'UTF-8', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'jQuery']"
suncoastpm360.com,Suncoast Property Maintenance 360 – Complete Property Services,,USA,70,40278,2026-09-13T16:55:32.214021325Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Astra Theme', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Elementor', 'Elementor Addon Elements', 'EmbedPress', 'Essential Addons for Elementor', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Header, Footer and Blocks for Elementor', 'IcoMoon', 'LiteSpeed', 'M247', 'NFOrce Internet', 'PHP', 'QUIC', 'Theme In WP', 'UTF-8', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'jQuery']"
chineseherbalslices.com,Wholesale Chinese Medicinal Herbs and Spices Supplier - GuoCao,Chinese Medicinal Herbal and Spices Manufacturer,CHN,82,62508,2026-09-13T16:55:32.202988316Z,"['AWS WAF Challenge', 'Agoda', 'Alternate Protocol', 'Blocksy', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Web Analytics', 'Content Delivery Network', 'Contento', 'EmbedPress', 'Express', 'Fireblade', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Related Website Sites', 'IcoMoon', 'Instagram Follow Button', 'Line2', 'LiteSpeed', 'Microdata for Google Shopping', 'QUIC', 'QUIC.cloud', 'Sitelinks Search Box', 'TranslatePress', 'UTF-8', 'WPForms', 'WhatsApp Sharing', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'Yandex Hosting']"
visionarycios.com,Visionary CIOs | World's No. 1 Magazine for Entrepreneurs,,RUS,87,30110,2026-09-13T16:55:32.199784198Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Amazon WAF Blocked', 'Apture Linking Platform', 'DAV', 'Elementor', 'EmbedPress', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'Instagram Follow Button', 'Lazy Load for WordPress', 'Microdata for Google Shopping', 'NFOrce Internet', 'OceanWP', 'PHP', 'Sitelinks Search Box', 'TUNE', 'Twitter Ads', 'UTF-8', 'University or College', 'WP Rocket', 'WPForms', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'YouTube']"
quailfinancialsolutions.com,Equipment Financing Made Easy – Quail Financial Solutions - Quail Financial Solutions,Quail Financial Solutions,,72,20784,2026-09-13T16:55:32.198213572Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Elementor', 'ElementsKit Elementor', 'EmbedPress', 'GoDaddy', 'Google', 'Google Analytics', 'Google Analytics Dashboard for WordPress', 'Google My Business', 'Google Tag Manager', 'Koko Analytics', 'Microdata for Google Shopping', 'NFOrce Internet', 'OceanWP', 'PHP', 'Perl', 'Python', 'QUIC', 'Site Kit', 'Theme In WP', 'UTF-8', 'Vimeo', 'WPForms', 'WPFront Scroll Top', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'jQuery']"
basair-tec.com,"Home - Basair Electro Mechanical Co., LTD","Basair Electro Mechanical Co., LTD",CHN,80,34394,2026-09-13T16:55:32.181164139Z,"['AWS WAF Challenge', 'Agoda', 'Alternate Protocol', 'Astra Theme', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Turnstile', 'Cloudflare Web Analytics', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Fireblade', 'Google Analytics', 'Google Tag Manager', 'Line2', 'LiteSpeed', 'Microdata for Google Shopping', 'NFOrce Internet', 'QUIC', 'QUIC.cloud', 'TranslatePress', 'UTF-8', 'WPForms', 'WhatsApp Sharing', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'YouTube', 'reCAPTCHA']"
pedrosoldas.com.br,Pedro Soldas – Soldagem em Caxias do Sul,,BRA,70,3316,2026-09-13T16:55:32.178257841Z,"['Alternate Protocol', 'Click to Chat for WhatsApp', 'Elementor', 'EmbedPress', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Header, Footer and Blocks for Elementor', 'Instagram Follow Button', 'MouseWheel Smooth Scroll', 'OceanWP', 'PHP', 'Theme In WP', 'UTF-8', 'WPForms', 'WhatsApp Sharing', 'Woo Themes', 'WooCommerce Checkout', 'WordPress', 'WordPress Multisite', 'jQuery']"
medicomp.com.mx,Medición y Comprobación – Planet Earth Generic Website Template,,MEX,70,3260,2026-09-13T16:55:32.178178561Z,"['Alternate Protocol', 'Astra Theme', 'Elementor', 'EmbedPress', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'PHP', 'Theme In WP', 'UTF-8', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'jQuery']"
seechangemedia.org,See Change | Activating the public to scale up the implementation of climate solutions,See Change,,72,35597,2026-09-13T16:42:26.774476285Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Web Analytics', 'Content Delivery Network', 'EmbedPress', 'Fastly', 'Fireblade', 'GenerateBlocks', 'GeneratePress Company', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Tag Manager', 'LiteSpeed', 'MailChimp', 'Microdata for Google Shopping', 'Sitelinks Search Box', 'Thank You', 'UTF-8', 'WPForms', 'WordPress', 'WordPress Multisite', 'jQuery']"
benignitysupport.co.uk,Home - Benignity Support Services,Benignity Support Services,GBR,75,3502,2026-09-13T16:42:26.736259378Z,"['Alternate Protocol', 'Apache', 'Astra Theme', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Header, Footer and Blocks for Elementor', 'Microdata for Google Shopping', 'PHP', 'Table Addons for Elementor', 'Theme In WP', 'UTF-8', 'WP Job Manager', 'WPForms', 'WPO365', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'jQuery']"
detectiveagencyphnompenh.com,Home - Detective Agency Phnom Penh,detectiveagencyphnompenh.com,,72,2281,2026-09-13T16:42:26.734608622Z,"['Alternate Protocol', 'Astra Theme', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Google Cloud DNS', 'Google Font API', 'Header, Footer and Blocks for Elementor', 'LiteSpeed', 'Microdata for Google Shopping', 'NFOrce Internet', 'PHP', 'QUIC', 'Sitelinks Search Box', 'Theme In WP', 'UTF-8', 'WPForms', 'WordPress', 'WordPress Multisite', 'jQuery']"
psiquiatriabiologica.org.co,Asociacion Colombiana de Psiquiatria Biologica,,COL,70,3087,2026-09-13T16:42:26.734210282Z,"['Alternate Protocol', 'Content Delivery Network', 'Elementor', 'EmbedPress', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Hello Elementor', 'LiteSpeed', 'PHP', 'Theme In WP', 'UTF-8', 'WPForms', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery']"
serverlogic.am,FrontPage - Server Logic,Server Logic,COL,77,11779,2026-09-13T16:42:26.725746309Z,"['Alternate Protocol', 'Animate It', 'Apache', 'Cisco/Arrowpoint Content Service Switch', 'Elementor', 'EmbedPress', 'Fastly', 'FiboSearch', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'JivoSite', 'Microdata for Google Shopping', 'PHP', 'Popup Maker for Wordpress', 'QUIC', 'Sitelinks Search Box', 'Theme In WP', 'UTF-8', 'WP Fastest Cache', 'WPForms', 'Woo Themes', 'WooCommerce', 'WooCommerce Checkout', 'WooLentor', 'WordPress', 'WordPress Multisite', 'Yandex Hosting', 'jQuery', 'jsDelivr']"
autodijelovisuzi.hr,Autodijelovi Suzi,Autodijelovi Suzi,POL,72,1306,2026-09-13T16:33:05.715306233Z,"['Alternate Protocol', 'Astra Theme', 'EU Cookie Law for Wordpress.', 'Elementor', 'EmbedPress', 'GZIP Module', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Header, Footer and Blocks for Elementor', 'Microdata for Google Shopping', 'Nginx', 'PHP', 'Parallels Plesk Panel', 'Sitelinks Search Box', 'Theme In WP', 'UTF-8', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'jQuery']"
luxuryrealestateschool.com,Luxury Real Estate School - Where Luxury Meets Education!,Luxury Real Estate School,FRA,82,19911,2026-09-13T16:33:05.709095977Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Better Lead Generation Services', 'Cloudflare', 'Cloudflare CDN', 'EmbedPress', 'Facebook Customer Chat SDK', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Reseller', 'FormSubmit', 'GZIP Module', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google My Business', 'Google Tag Manager', 'IcoMoon', 'Instagram Follow Button', 'Microdata for Google Shopping', 'MonsterInsights', 'Nginx', 'Ntent', 'PHP', 'Sitelinks Search Box', 'Thank You', 'Theme In WP', 'Twitter Ads', 'UTF-8', 'University or College', 'W3 Total Cache', 'WPForms', 'WordPress', 'WordPress Multisite', 'jQuery', 'reCAPTCHA']"
aok4seniors.org,Give Back To Seniors | Acts of Kindness for Seniors,Acts of Kindness for Seniors,,67,3260,2026-09-13T16:33:05.708587943Z,"['Alternate Protocol', 'Apache', 'Astra Theme', 'Cloudflare', 'Elementor', 'EmbedPress', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Microdata for Google Shopping', 'PHP', 'PayPal Button', 'PayPal Form', 'QUIC', 'Sitelinks Search Box', 'Theme In WP', 'UTF-8', 'WPForms', 'Woo Themes', 'WordPress', 'WordPress Multisite', 'WordPress Related Posts', 'jQuery']"
